kol,coin,giris,cikis,R,pnl,neden,anahtar
squeeze,XLM,2023-05-16 13:00:00+00:00,2023-05-17 00:00:00+00:00,-1.2357514577179587,-2.666611975225546,sl,squeeze:XLM
squeeze,DOGE,2023-05-16 23:00:00+00:00,2023-05-17 18:00:00+00:00,2.3665236830634346,9.0196507387798,tp,squeeze:DOGE
squeeze,XRP,2023-05-18 10:00:00+00:00,2023-05-18 17:00:00+00:00,-1.0791691271690032,-5.741179756539097,sl,squeeze:XRP
squeeze,TRX,2023-05-20 13:00:00+00:00,2023-05-20 14:00:00+00:00,2.198231759671602,3.70580897022803,tp,squeeze:TRX
donchian,ADA,2023-05-21 12:00:00+00:00,2023-05-22 08:00:00+00:00,-1.0720846553469705,-5.703490366445884,sl,donchian:ADA
bb,LTC,2023-05-20 15:00:00+00:00,2023-05-22 15:00:00+00:00,0.5378255144386933,2.7105646709025497,sure,bb:LTC
donchian,NEAR,2023-05-21 12:00:00+00:00,2023-05-23 00:00:00+00:00,-1.0649232541369544,-5.6653917120085975,sl,donchian:NEAR
donchian,ETH,2023-05-23 00:00:00+00:00,2023-05-24 00:00:00+00:00,-1.0954003496476301,-5.827529860125392,sl,donchian:ETH
donchian,SOL,2023-05-21 12:00:00+00:00,2023-05-24 12:00:00+00:00,2.424245354837341,12.896985287734655,tp,donchian:SOL
squeeze,XLM,2023-05-24 07:00:00+00:00,2023-05-24 16:00:00+00:00,2.268228537053937,4.978630879942744,tp,squeeze:XLM
donchian,ICP,2023-05-21 12:00:00+00:00,2023-05-26 12:00:00+00:00,1.1189324941824699,5.952720869050739,sure,donchian:ICP
donchian,NEAR,2023-05-24 12:00:00+00:00,2023-05-27 20:00:00+00:00,-1.0519811591888633,-5.596539766884753,sl,donchian:NEAR
donchian,SOL,2023-05-24 12:00:00+00:00,2023-05-27 20:00:00+00:00,-1.0500456603006476,-5.586242912799445,sl,donchian:SOL
donchian,BCH,2023-05-24 04:00:00+00:00,2023-05-28 20:00:00+00:00,-1.0818849876732608,-5.755628134421748,sl,donchian:BCH
bb,LTC,2023-05-28 00:00:00+00:00,2023-05-28 21:00:00+00:00,-1.0978562031860513,-5.707424555436168,sl,bb:LTC
squeeze,XRP,2023-05-28 20:00:00+00:00,2023-05-29 19:00:00+00:00,2.3225795497557495,6.659628469113167,tp,squeeze:XRP
bb,LTC,2023-05-28 21:00:00+00:00,2023-05-30 10:00:00+00:00,-1.0926846081003918,-5.813082115094085,sl,bb:LTC
squeeze,DOGE,2023-05-30 07:00:00+00:00,2023-05-30 10:00:00+00:00,-1.1707731660508016,-3.487676621993523,sl,squeeze:DOGE
squeeze,XRP,2023-05-29 21:00:00+00:00,2023-05-30 16:00:00+00:00,2.3995176742920106,12.148351665362828,tp,squeeze:XRP
donchian,ADA,2023-05-28 20:00:00+00:00,2023-05-31 04:00:00+00:00,-1.0662378870680387,-5.672385559201966,sl,donchian:ADA
donchian,ETH,2023-05-28 20:00:00+00:00,2023-05-31 04:00:00+00:00,-1.0805729379755675,-5.74864803003002,sl,donchian:ETH
donchian,SOL,2023-05-30 08:00:00+00:00,2023-05-31 04:00:00+00:00,-1.0547565771356562,-5.611304990361691,sl,donchian:SOL
squeeze,TRX,2023-05-31 04:00:00+00:00,2023-06-02 04:00:00+00:00,-1.1969316756259227,-3.091981341993195,sl,squeeze:TRX
donchian,ICP,2023-05-31 12:00:00+00:00,2023-06-02 04:00:00+00:00,-1.0506001949203427,-5.589193036976224,sl,donchian:ICP
bb,LTC,2023-06-03 10:00:00+00:00,2023-06-05 01:00:00+00:00,1.5920344566427176,8.469623309339257,tp,bb:LTC
donchian,SOL,2023-06-04 04:00:00+00:00,2023-06-05 12:00:00+00:00,-1.0617330880384837,-5.6484200283647334,sl,donchian:SOL
donchian,BNB,2023-06-05 00:00:00+00:00,2023-06-05 12:00:00+00:00,2.3637071395909595,8.822743252871872,tp,donchian:BNB
squeeze,TRX,2023-06-04 18:00:00+00:00,2023-06-05 15:00:00+00:00,-1.110576785302562,-5.1093742104832955,sl,squeeze:TRX
donchian,BCH,2023-06-05 12:00:00+00:00,2023-06-06 16:00:00+00:00,-1.0821868319204,-5.757233945816528,sl,donchian:BCH
donchian,ETH,2023-06-05 12:00:00+00:00,2023-06-06 16:00:00+00:00,-1.084624573051864,-5.770202728635917,sl,donchian:ETH
donchian,ICP,2023-06-05 12:00:00+00:00,2023-06-06 16:00:00+00:00,-1.038905014425222,-5.5269746767421815,sl,donchian:ICP
donchian,ADA,2023-06-05 12:00:00+00:00,2023-06-07 12:00:00+00:00,2.4331906046162604,12.944574016558507,tp,donchian:ADA
donchian,SOL,2023-06-05 12:00:00+00:00,2023-06-09 16:00:00+00:00,2.4590283154464427,13.082030638175075,tp,donchian:SOL
donchian,ADA,2023-06-07 12:00:00+00:00,2023-06-09 20:00:00+00:00,2.4580562103721393,13.076859039179782,tp,donchian:ADA
donchian,NEAR,2023-06-05 12:00:00+00:00,2023-06-10 00:00:00+00:00,2.4605331931081973,13.09003658733561,tp,donchian:NEAR
donchian,BNB,2023-06-07 12:00:00+00:00,2023-06-10 04:00:00+00:00,2.4628023081780226,13.102108279507082,tp,donchian:BNB
donchian,SOL,2023-06-09 16:00:00+00:00,2023-06-10 04:00:00+00:00,2.472559582238341,13.154016977507974,tp,donchian:SOL
donchian,ADA,2023-06-09 20:00:00+00:00,2023-06-10 04:00:00+00:00,2.4665367451631255,13.121975484267827,tp,donchian:ADA
donchian,ICP,2023-06-10 00:00:00+00:00,2023-06-10 04:00:00+00:00,2.464928887977827,13.11342168404204,tp,donchian:ICP
donchian,NEAR,2023-06-10 00:00:00+00:00,2023-06-10 04:00:00+00:00,2.46381052285563,13.107471981591953,tp,donchian:NEAR
bb,LTC,2023-06-10 02:00:00+00:00,2023-06-10 04:00:00+00:00,-1.0628804825373732,-5.654524167098826,sl,bb:LTC
donchian,ADA,2023-06-10 04:00:00+00:00,2023-06-10 16:00:00+00:00,-1.017284456595934,-5.411953309090369,sl,donchian:ADA
donchian,SOL,2023-06-10 04:00:00+00:00,2023-06-11 16:00:00+00:00,-1.014951495535623,-5.3995419562495135,sl,donchian:SOL
donchian,BCH,2023-06-10 04:00:00+00:00,2023-06-13 00:00:00+00:00,-1.0323769493882755,-5.492245370745626,sl,donchian:BCH
squeeze,DOGE,2023-06-12 05:00:00+00:00,2023-06-13 02:00:00+00:00,-1.076435527467935,-5.7266370061294145,sl,squeeze:DOGE
donchian,ICP,2023-06-10 04:00:00+00:00,2023-06-13 16:00:00+00:00,-1.0211390621804288,-5.432459810799881,sl,donchian:ICP
donchian,BNB,2023-06-10 04:00:00+00:00,2023-06-14 00:00:00+00:00,-1.0299666531925895,-5.479422594984576,sl,donchian:BNB
squeeze,TRX,2023-06-14 04:00:00+00:00,2023-06-14 20:00:00+00:00,-1.1612230899988916,-3.6641353075649308,sl,squeeze:TRX
squeeze,XLM,2023-06-14 15:00:00+00:00,2023-06-14 20:00:00+00:00,2.3445083268918308,7.670571515223737,tp,squeeze:XLM
donchian,ETH,2023-06-10 04:00:00+00:00,2023-06-15 04:00:00+00:00,1.743437103611752,9.275085391214521,sure,donchian:ETH
donchian,NEAR,2023-06-10 04:00:00+00:00,2023-06-15 04:00:00+00:00,0.47428469273305096,2.523194565339831,sure,donchian:NEAR
squeeze,XRP,2023-06-16 11:00:00+00:00,2023-06-16 18:00:00+00:00,-1.0731186109780824,-5.708991010403398,sl,squeeze:XRP
squeeze,DOGE,2023-06-18 14:00:00+00:00,2023-06-18 20:00:00+00:00,-1.1293481710799413,-4.441714510037967,sl,squeeze:DOGE
bb,LTC,2023-06-17 05:00:00+00:00,2023-06-19 05:00:00+00:00,0.028085187118235683,0.14941319546901383,sure,bb:LTC
squeeze,TRX,2023-06-20 04:00:00+00:00,2023-06-20 18:00:00+00:00,-1.1502686621385199,-3.8941614094296773,sl,squeeze:TRX
donchian,BCH,2023-06-21 00:00:00+00:00,2023-06-21 04:00:00+00:00,2.439948232364098,12.980524596177002,tp,donchian:BCH
donchian,ETH,2023-06-20 20:00:00+00:00,2023-06-22 00:00:00+00:00,2.4296300431405387,12.925631829507667,tp,donchian:ETH
donchian,BCH,2023-06-21 04:00:00+00:00,2023-06-22 00:00:00+00:00,2.466133518346552,13.119830317603657,tp,donchian:BCH
squeeze,XRP,2023-06-23 19:00:00+00:00,2023-06-24 00:00:00+00:00,-1.0795123681471657,-5.743005798542921,sl,squeeze:XRP
donchian,BCH,2023-06-23 12:00:00+00:00,2023-06-24 12:00:00+00:00,2.477919009338173,13.18252912967908,tp,donchian:BCH
squeeze,DOGE,2023-06-23 15:00:00+00:00,2023-06-24 15:00:00+00:00,-1.0855440513653831,-5.775094353263838,sl,squeeze:DOGE
squeeze,XRP,2023-06-24 20:00:00+00:00,2023-06-25 09:00:00+00:00,-1.105816183168803,-5.316354464280285,sl,squeeze:XRP
donchian,BCH,2023-06-24 20:00:00+00:00,2023-06-25 12:00:00+00:00,-1.0145682278482993,-5.397502972152952,sl,donchian:BCH
donchian,NEAR,2023-06-24 00:00:00+00:00,2023-06-26 04:00:00+00:00,-1.0383392268427423,-5.523964686803389,sl,donchian:NEAR
bb,LTC,2023-06-24 15:00:00+00:00,2023-06-26 15:00:00+00:00,0.25118986008091976,1.3363300556304931,sure,bb:LTC
donchian,ETH,2023-06-22 00:00:00+00:00,2023-06-26 16:00:00+00:00,-1.0586973925315404,-5.632270128267795,sl,donchian:ETH
donchian,NEAR,2023-06-26 04:00:00+00:00,2023-06-26 20:00:00+00:00,-1.0279699782890659,-5.4688002844978305,sl,donchian:NEAR
squeeze,TRX,2023-06-25 04:00:00+00:00,2023-06-27 04:00:00+00:00,2.1965086890387235,7.119964087165436,sure,squeeze:TRX
squeeze,DOGE,2023-06-28 08:00:00+00:00,2023-06-28 19:00:00+00:00,2.407624532695252,12.80856251393874,tp,squeeze:DOGE
squeeze,TRX,2023-06-28 21:00:00+00:00,2023-06-29 08:00:00+00:00,-1.1322723231974008,-4.354767676976424,sl,squeeze:TRX
donchian,BNB,2023-06-24 12:00:00+00:00,2023-06-29 12:00:00+00:00,-0.08640665602821206,-0.45968341007008817,sure,donchian:BNB
donchian,ADA,2023-06-28 16:00:00+00:00,2023-06-30 00:00:00+00:00,-1.033272870686014,-5.497011672049594,sl,donchian:ADA
squeeze,XLM,2023-06-30 04:00:00+00:00,2023-06-30 10:00:00+00:00,2.431148287842381,12.933708891321466,tp,squeeze:XLM
squeeze,XLM,2023-07-02 04:00:00+00:00,2023-07-02 09:00:00+00:00,-1.0796317570038072,-5.743640947260254,sl,squeeze:XLM
donchian,ICP,2023-06-28 16:00:00+00:00,2023-07-03 00:00:00+00:00,-1.0318613122603266,-5.489502181224937,sl,donchian:ICP
bb,LTC,2023-07-02 04:00:00+00:00,2023-07-04 04:00:00+00:00,0.3128139170484259,1.664170038697626,sure,bb:LTC
donchian,SOL,2023-06-29 08:00:00+00:00,2023-07-04 08:00:00+00:00,1.0319020088360662,5.489718687007873,sure,donchian:SOL
squeeze,TRX,2023-07-04 11:00:00+00:00,2023-07-04 16:00:00+00:00,-1.188976033904849,-3.200733026034413,sl,squeeze:TRX
donchian,BCH,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.7004457739277749,-3.726371517295762,sure,donchian:BCH
donchian,ICP,2023-07-03 00:00:00+00:00,2023-07-05 08:00:00+00:00,-1.0340768500491682,-5.501288842261575,sl,donchian:ICP
donchian,ETH,2023-07-03 04:00:00+00:00,2023-07-05 08:00:00+00:00,-1.0638804198317244,-5.659843833504774,sl,donchian:ETH
squeeze,XLM,2023-07-04 08:00:00+00:00,2023-07-05 10:00:00+00:00,2.39308464185114,11.386783016998386,tp,squeeze:XLM
donchian,SOL,2023-07-06 16:00:00+00:00,2023-07-06 20:00:00+00:00,-1.02941354131478,-5.47648003979463,sl,donchian:SOL
bb,LTC,2023-07-09 07:00:00+00:00,2023-07-09 23:00:00+00:00,-1.0882458983029415,-5.789468178971649,sl,bb:LTC
donchian,ICP,2023-07-08 16:00:00+00:00,2023-07-10 16:00:00+00:00,-1.0410896297163652,-5.5385968300910635,sl,donchian:ICP
squeeze,DOGE,2023-07-11 20:00:00+00:00,2023-07-12 05:00:00+00:00,-1.1595611254526956,-3.69700158401565,sl,squeeze:DOGE
squeeze,XRP,2023-07-10 11:00:00+00:00,2023-07-12 11:00:00+00:00,0.26141075845378203,0.9425799013367361,sure,squeeze:XRP
donchian,SOL,2023-07-07 12:00:00+00:00,2023-07-12 12:00:00+00:00,0.7016789187465494,3.732931847731643,sure,donchian:SOL
donchian,ADA,2023-07-13 12:00:00+00:00,2023-07-13 16:00:00+00:00,2.4505404276406324,13.036875075048163,tp,donchian:ADA
donchian,SOL,2023-07-13 12:00:00+00:00,2023-07-14 00:00:00+00:00,2.4729207329794023,13.15593829945042,tp,donchian:SOL
donchian,BNB,2023-07-13 12:00:00+00:00,2023-07-14 16:00:00+00:00,-1.0695251627756333,-5.689873865966369,sl,donchian:BNB
donchian,ICP,2023-07-13 12:00:00+00:00,2023-07-14 16:00:00+00:00,-1.0468402464605926,-5.569190111170353,sl,donchian:ICP
donchian,ADA,2023-07-13 16:00:00+00:00,2023-07-14 16:00:00+00:00,-1.0331789254194335,-5.496511883231386,sl,donchian:ADA
donchian,SOL,2023-07-14 00:00:00+00:00,2023-07-14 16:00:00+00:00,-1.0177733722473343,-5.414554340355819,sl,donchian:SOL
donchian,ETH,2023-07-13 12:00:00+00:00,2023-07-17 08:00:00+00:00,-1.0859378857043587,-5.777189551947188,sl,donchian:ETH
donchian,NEAR,2023-07-13 16:00:00+00:00,2023-07-18 16:00:00+00:00,0.0828157007586624,0.440579528036084,sure,donchian:NEAR
squeeze,XRP,2023-07-18 18:00:00+00:00,2023-07-19 18:00:00+00:00,2.4506545752701534,13.037482340437217,tp,squeeze:XRP
bb,LTC,2023-07-22 00:00:00+00:00,2023-07-22 23:00:00+00:00,1.5892595957637408,8.454861049463101,tp,bb:LTC
donchian,ETH,2023-07-22 20:00:00+00:00,2023-07-23 16:00:00+00:00,-1.0966636064004007,-5.771564024366295,sl,donchian:ETH
donchian,ICP,2023-07-23 00:00:00+00:00,2023-07-23 20:00:00+00:00,-1.051878003283002,-5.59599097746557,sl,donchian:ICP
squeeze,XRP,2023-07-22 19:00:00+00:00,2023-07-24 09:00:00+00:00,2.423138251374528,12.89109549731249,tp,squeeze:XRP
bb,LTC,2023-07-22 23:00:00+00:00,2023-07-24 09:00:00+00:00,-1.089328811257353,-5.795229275889118,sl,bb:LTC
donchian,NEAR,2023-07-24 08:00:00+00:00,2023-07-29 08:00:00+00:00,-0.21927073863803861,-1.1665203295543654,sure,donchian:NEAR
bb,LTC,2023-07-29 20:00:00+00:00,2023-07-29 22:00:00+00:00,-1.1440497646689254,-4.040317024250989,sl,bb:LTC
bb,LTC,2023-07-29 22:00:00+00:00,2023-07-30 00:00:00+00:00,-1.1138983658186532,-4.975206993341046,sl,bb:LTC
squeeze,DOGE,2023-07-30 19:00:00+00:00,2023-07-31 08:00:00+00:00,-1.0876335408438393,-5.786210437289226,sl,squeeze:DOGE
squeeze,XLM,2023-07-31 18:00:00+00:00,2023-07-31 19:00:00+00:00,-1.0970574606649062,-5.7502076898922025,sl,squeeze:XLM
donchian,ICP,2023-07-28 12:00:00+00:00,2023-07-31 20:00:00+00:00,-1.0515815046034271,-5.594413604490232,sl,donchian:ICP
donchian,BCH,2023-07-31 00:00:00+00:00,2023-08-01 00:00:00+00:00,-1.0513987971499543,-5.593441600837757,sl,donchian:BCH
donchian,ETH,2023-08-01 00:00:00+00:00,2023-08-01 16:00:00+00:00,-1.114313308223441,-4.958994246041128,sl,donchian:ETH
squeeze,XRP,2023-08-01 02:00:00+00:00,2023-08-01 21:00:00+00:00,-1.070135850865364,-5.693122726603736,sl,squeeze:XRP
donchian,BNB,2023-08-01 04:00:00+00:00,2023-08-02 16:00:00+00:00,-1.0929182009346876,-5.814324828972539,sl,donchian:BNB
squeeze,TRX,2023-08-02 06:00:00+00:00,2023-08-04 06:00:00+00:00,-0.13749037744512216,-0.3985161832946554,sure,squeeze:TRX
squeeze,DOGE,2023-08-04 20:00:00+00:00,2023-08-05 04:00:00+00:00,-1.0995946813019564,-5.616678490584768,sl,squeeze:DOGE
squeeze,XRP,2023-08-04 20:00:00+00:00,2023-08-06 20:00:00+00:00,0.29155604462158624,1.5510781573868389,sure,squeeze:XRP
donchian,ICP,2023-08-03 20:00:00+00:00,2023-08-07 00:00:00+00:00,-1.0629216571775382,-5.654743216184503,sl,donchian:ICP
donchian,BCH,2023-08-02 12:00:00+00:00,2023-08-07 12:00:00+00:00,-1.0432882969725854,-5.550293739894154,sl,donchian:BCH
bb,LTC,2023-08-06 15:00:00+00:00,2023-08-07 16:00:00+00:00,-1.101241036364429,-5.5336142965573,sl,bb:LTC
squeeze,XLM,2023-08-07 11:00:00+00:00,2023-08-07 16:00:00+00:00,-1.0898251055414416,-5.79786956148047,sl,squeeze:XLM
donchian,ADA,2023-08-03 20:00:00+00:00,2023-08-08 16:00:00+00:00,-1.0538313293573875,-5.606382672181302,sl,donchian:ADA
donchian,SOL,2023-08-08 16:00:00+00:00,2023-08-13 16:00:00+00:00,0.03258440510533613,0.17334903516038822,sure,donchian:SOL
squeeze,XRP,2023-08-13 19:00:00+00:00,2023-08-13 21:00:00+00:00,-1.2369247305739222,-2.655925922283011,sl,squeeze:XRP
bb,LTC,2023-08-12 00:00:00+00:00,2023-08-13 22:00:00+00:00,1.521502875716816,5.319875250197537,tp,bb:LTC
bb,LTC,2023-08-13 22:00:00+00:00,2023-08-15 19:00:00+00:00,-1.1412235650266855,-4.110992085552284,sl,bb:LTC
squeeze,TRX,2023-08-15 08:00:00+00:00,2023-08-15 19:00:00+00:00,2.03842051870257,2.246623865216234,tp,squeeze:TRX
squeeze,DOGE,2023-08-15 15:00:00+00:00,2023-08-15 19:00:00+00:00,2.353526113764503,8.174136721543839,tp,squeeze:DOGE
donchian,BNB,2023-08-11 12:00:00+00:00,2023-08-16 12:00:00+00:00,1.555364192477277,6.154170927601824,sure,donchian:BNB
donchian,BCH,2023-08-16 08:00:00+00:00,2023-08-16 20:00:00+00:00,2.447101219166955,13.0185784859682,tp,donchian:BCH
donchian,ETH,2023-08-15 16:00:00+00:00,2023-08-17 00:00:00+00:00,2.339496000754103,7.415142978215085,tp,donchian:ETH
donchian,ADA,2023-08-15 16:00:00+00:00,2023-08-17 20:00:00+00:00,2.428410179112667,12.919142152879388,tp,donchian:ADA
donchian,NEAR,2023-08-15 16:00:00+00:00,2023-08-17 20:00:00+00:00,2.4419821964504473,12.991345285116381,tp,donchian:NEAR
donchian,SOL,2023-08-16 04:00:00+00:00,2023-08-17 20:00:00+00:00,2.451597300128315,13.042497636682638,tp,donchian:SOL
donchian,BCH,2023-08-16 20:00:00+00:00,2023-08-17 20:00:00+00:00,2.4612124644686646,13.093650310973297,tp,donchian:BCH
donchian,BNB,2023-08-16 20:00:00+00:00,2023-08-17 20:00:00+00:00,2.3960003993801524,11.720288307934393,tp,donchian:BNB
donchian,ETH,2023-08-17 12:00:00+00:00,2023-08-17 20:00:00+00:00,2.4075399811842453,12.808112699900184,tp,donchian:ETH
donchian,ADA,2023-08-17 20:00:00+00:00,2023-08-20 00:00:00+00:00,-1.0304124517396436,-5.481794243254904,sl,donchian:ADA
bb,LTC,2023-08-20 11:00:00+00:00,2023-08-21 00:00:00+00:00,-1.0964356291787012,-5.784005561059927,sl,bb:LTC
donchian,BCH,2023-08-17 20:00:00+00:00,2023-08-21 04:00:00+00:00,-1.021886580865374,-5.43643661020379,sl,donchian:BCH
donchian,BNB,2023-08-17 20:00:00+00:00,2023-08-22 20:00:00+00:00,0.8705321339355808,4.63123095253729,sure,donchian:BNB
donchian,ETH,2023-08-17 20:00:00+00:00,2023-08-22 20:00:00+00:00,0.6484470647155991,3.449738384286987,sure,donchian:ETH
donchian,ICP,2023-08-17 20:00:00+00:00,2023-08-22 20:00:00+00:00,-0.10379982286942761,-0.552215057665355,sure,donchian:ICP
donchian,NEAR,2023-08-17 20:00:00+00:00,2023-08-22 20:00:00+00:00,-0.6946386075742799,-3.6954773922951687,sure,donchian:NEAR
donchian,SOL,2023-08-17 20:00:00+00:00,2023-08-22 20:00:00+00:00,0.7074943687730885,3.7638700418728304,sure,donchian:SOL
squeeze,XLM,2023-08-22 13:00:00+00:00,2023-08-23 11:00:00+00:00,-1.0973525205300356,-5.734321597091309,sl,squeeze:XLM
squeeze,XRP,2023-08-23 18:00:00+00:00,2023-08-24 14:00:00+00:00,-1.0936158027398613,-5.818036070576062,sl,squeeze:XRP
squeeze,XRP,2023-08-27 13:00:00+00:00,2023-08-27 21:00:00+00:00,-1.1986519236382882,-3.0696113517792822,sl,squeeze:XRP
bb,LTC,2023-08-27 14:00:00+00:00,2023-08-28 00:00:00+00:00,1.4881830316095688,4.233803534251527,tp,bb:LTC
donchian,BNB,2023-08-29 12:00:00+00:00,2023-08-30 16:00:00+00:00,-1.062639902548181,-5.653244281556323,sl,donchian:BNB
donchian,BCH,2023-08-29 16:00:00+00:00,2023-08-31 16:00:00+00:00,-1.0341741242465474,-5.5018063409916325,sl,donchian:BCH
donchian,ICP,2023-08-31 12:00:00+00:00,2023-09-05 12:00:00+00:00,0.6812269113696371,3.6241271684864693,sure,donchian:ICP
donchian,ADA,2023-08-31 16:00:00+00:00,2023-09-05 16:00:00+00:00,-0.27499783867723876,-1.4629885017629103,sure,donchian:ADA
donchian,SOL,2023-08-31 16:00:00+00:00,2023-09-05 16:00:00+00:00,-0.47883502182386906,-2.5474023161029833,sure,donchian:SOL
donchian,BNB,2023-09-01 12:00:00+00:00,2023-09-06 12:00:00+00:00,-0.08203033580959818,-0.43640138650706234,sure,donchian:BNB
donchian,ETH,2023-09-01 16:00:00+00:00,2023-09-06 16:00:00+00:00,-1.0693145085171907,-5.688753185311454,sl,donchian:ETH
squeeze,XRP,2023-09-06 12:00:00+00:00,2023-09-06 17:00:00+00:00,2.2729152887992266,5.091883219174929,tp,squeeze:XRP
squeeze,XLM,2023-09-07 23:00:00+00:00,2023-09-08 10:00:00+00:00,-1.09730898541477,-5.736659479345506,sl,squeeze:XLM
bb,LTC,2023-09-09 15:00:00+00:00,2023-09-10 04:00:00+00:00,1.4941132581090288,4.396478057934852,tp,bb:LTC
bb,LTC,2023-09-10 04:00:00+00:00,2023-09-10 15:00:00+00:00,-1.0922503230142184,-5.8107717184356416,sl,bb:LTC
squeeze,XRP,2023-09-10 05:00:00+00:00,2023-09-11 07:00:00+00:00,2.2469367496873116,4.516945453645626,tp,squeeze:XRP
squeeze,XLM,2023-09-10 21:00:00+00:00,2023-09-11 07:00:00+00:00,-1.0686728328257544,-5.685339470633013,sl,squeeze:XLM
donchian,ADA,2023-09-10 00:00:00+00:00,2023-09-11 08:00:00+00:00,2.4069199461652513,12.804814113599136,tp,donchian:ADA
squeeze,DOGE,2023-09-10 04:00:00+00:00,2023-09-11 19:00:00+00:00,2.383309069013713,10.390258230748465,tp,squeeze:DOGE
donchian,BNB,2023-09-11 08:00:00+00:00,2023-09-12 00:00:00+00:00,-1.1049471121115628,-5.3561666281144165,sl,donchian:BNB
donchian,BCH,2023-09-10 04:00:00+00:00,2023-09-12 08:00:00+00:00,-1.056323465404714,-5.619640835953079,sl,donchian:BCH
donchian,ETH,2023-09-11 08:00:00+00:00,2023-09-12 08:00:00+00:00,-1.097341855134628,-5.734894146832405,sl,donchian:ETH
donchian,ICP,2023-09-10 04:00:00+00:00,2023-09-13 04:00:00+00:00,2.4484030650794857,13.025504306222864,tp,donchian:ICP
donchian,SOL,2023-09-10 04:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0477842605196548,-5.574212265964563,sl,donchian:SOL
squeeze,TRX,2023-09-14 00:00:00+00:00,2023-09-14 09:00:00+00:00,-1.1756790664214483,-3.404488339153915,sl,squeeze:TRX
squeeze,XRP,2023-09-14 16:00:00+00:00,2023-09-15 04:00:00+00:00,2.3522155894585346,8.097138739890985,tp,squeeze:XRP
donchian,ICP,2023-09-13 04:00:00+00:00,2023-09-15 20:00:00+00:00,-1.037275418133357,-5.51830522446946,sl,donchian:ICP
donchian,NEAR,2023-09-11 16:00:00+00:00,2023-09-16 00:00:00+00:00,-1.0421561583316021,-5.544270762324123,sl,donchian:NEAR
squeeze,TRX,2023-09-14 11:00:00+00:00,2023-09-16 11:00:00+00:00,0.9793503138020304,3.121628026810611,sure,squeeze:TRX
squeeze,DOGE,2023-09-14 12:00:00+00:00,2023-09-16 12:00:00+00:00,0.7905384723097839,2.312141461139053,sure,squeeze:DOGE
donchian,BCH,2023-09-12 16:00:00+00:00,2023-09-17 16:00:00+00:00,0.502596117999418,2.6738113477569034,sure,donchian:BCH
bb,LTC,2023-09-17 20:00:00+00:00,2023-09-18 09:00:00+00:00,1.5859770330654044,8.437397815907952,tp,bb:LTC
donchian,BNB,2023-09-18 08:00:00+00:00,2023-09-18 16:00:00+00:00,-1.1008157057271426,-5.554813764947804,sl,donchian:BNB
squeeze,XLM,2023-09-20 16:00:00+00:00,2023-09-21 08:00:00+00:00,2.3567893891824014,8.371989164537919,tp,squeeze:XLM
donchian,SOL,2023-09-19 08:00:00+00:00,2023-09-21 12:00:00+00:00,-1.0438188504743384,-5.5531162845234805,sl,donchian:SOL
squeeze,XRP,2023-09-23 22:00:00+00:00,2023-09-24 11:00:00+00:00,-1.2259876549012385,-2.7598435410652518,sl,squeeze:XRP
squeeze,XRP,2023-09-24 12:00:00+00:00,2023-09-24 18:00:00+00:00,-1.2614078787013634,-2.4548216613831326,sl,squeeze:XRP
bb,LTC,2023-09-24 06:00:00+00:00,2023-09-24 23:00:00+00:00,-1.1611731196430786,-3.665113615710787,sl,bb:LTC
bb,LTC,2023-09-24 23:00:00+00:00,2023-09-25 00:00:00+00:00,-1.1188284564002888,-4.7898964921744165,sl,bb:LTC
squeeze,XLM,2023-09-24 10:00:00+00:00,2023-09-25 11:00:00+00:00,2.276463946276061,5.180793441488952,tp,squeeze:XLM
squeeze,XRP,2023-09-24 23:00:00+00:00,2023-09-26 03:00:00+00:00,-1.1682246432744574,-3.532806312331876,sl,squeeze:XRP
donchian,BNB,2023-09-21 08:00:00+00:00,2023-09-26 08:00:00+00:00,-0.5230443122247241,-2.7825957410355326,sure,donchian:BNB
donchian,ETH,2023-09-21 08:00:00+00:00,2023-09-26 08:00:00+00:00,0.010985203055659337,0.058441280256107675,sure,donchian:ETH
squeeze,TRX,2023-09-26 03:00:00+00:00,2023-09-26 21:00:00+00:00,-1.2726484453625038,-2.3745892976070926,sl,squeeze:TRX
squeeze,DOGE,2023-09-26 15:00:00+00:00,2023-09-26 21:00:00+00:00,2.254151693781855,4.66443449645599,tp,squeeze:DOGE
squeeze,DOGE,2023-09-27 05:00:00+00:00,2023-09-27 11:00:00+00:00,-1.188550731735314,-3.206805221264468,sl,squeeze:DOGE
donchian,SOL,2023-09-26 20:00:00+00:00,2023-09-28 12:00:00+00:00,-1.0649735995139324,-5.665659549414121,sl,donchian:SOL
donchian,NEAR,2023-09-26 20:00:00+00:00,2023-09-28 20:00:00+00:00,-1.0688280862623745,-5.686165418915832,sl,donchian:NEAR
donchian,ADA,2023-09-29 12:00:00+00:00,2023-09-29 16:00:00+00:00,-1.0785641225556772,-5.737961131996203,sl,donchian:ADA
donchian,SOL,2023-09-28 20:00:00+00:00,2023-09-30 12:00:00+00:00,2.4420649288882883,12.991785421685695,tp,donchian:SOL
donchian,SOL,2023-09-30 12:00:00+00:00,2023-10-01 08:00:00+00:00,2.448236877611036,13.024620188890712,tp,donchian:SOL
