coin,kol,yon,cikis,bar,giris,tf,adx14,atr_pct,atr_norm,er20,er50,kanal_konum,kanal_atr,ic_oran40,rvol20,ema200_atr,get20,btc_adx,btc_er20,btc_get20,btc_atr_pct,btc_ic40,R,slp,cikis_ts,eff,pnl_pct,ay,fund,f_yon,f_z,fz_yon,giris_ts,chop
SOL,donchian,-1,sl,3,2026-02-23 00:00:00+00:00,4h,17.223838887151,0.0223449494186844,0.6971885376799781,0.2898067954696867,0.2357796118670534,0.0344497607655501,6.029747333514651,0.975,0.0167042395562508,-11.406815617237957,-0.0531070687339763,13.292950453013551,0.2657611545279773,-0.0317623256563438,0.014283248263153,0.975,-1.004475284241026,0.0446898988373689,2026-02-23 12:00:00+00:00,0.028,-2.8125307958748733,2026-02,-6.575e-05,6.575e-05,-0.7365580814965873,0.7365580814965873,2026-02-23 00:00:00+00:00,28.679293414834333
ETH,donchian,-1,sl,3,2026-02-23 00:00:00+00:00,4h,23.50880326802403,0.0178900694400326,0.6117951480578542,0.2942004817491195,0.2564198411889313,0.0824715615305069,5.809174285563175,0.975,0.0127944872049992,-12.682328493929024,-0.0409159313927598,13.292950453013551,0.2657611545279773,-0.0317623256563438,0.014283248263153,0.975,-1.0055896932281454,0.0357801388800652,2026-02-23 12:00:00+00:00,0.028,-2.815651141038807,2026-02,-4.379e-05,4.379e-05,-1.2277823504302323,1.2277823504302323,2026-02-23 00:00:00+00:00,33.26316844932577
ICP,donchian,-1,sure,30,2026-02-18 16:00:00+00:00,4h,15.853404342927238,0.0254211505900433,0.6839256343505719,0.5172413793103459,0.0703592814371256,0.0285714285714279,6.097459206219903,0.95,0.0132741263039688,-8.944779039784775,-0.0960768614891914,14.64647931550487,0.3651343705799155,-0.0587800827395411,0.0178414526014261,1.0,1.88627862167456,0.0508423011800867,2026-02-23 16:00:00+00:00,0.028,5.281580140688768,2026-02,-0.00027911,0.00027911,-2.2755184731161324,2.2755184731161324,2026-02-18 16:00:00+00:00,51.74859441633478
BCH,donchian,-1,tp,5,2026-02-23 12:00:00+00:00,4h,18.52065888707284,0.0210333335389094,0.8823292632046772,0.2195706256334652,0.1107792096953142,0.0950339406931055,4.975305030242115,0.975,0.0150837190008009,-1.7954157113417988,-0.0426472430517027,19.57655142390801,0.2413415805104608,-0.0318844983457408,0.0146779692815832,0.975,2.495245641884819,0.0420666670778188,2026-02-24 08:00:00+00:00,0.028,6.986687797277493,2026-02,8.34e-06,-8.34e-06,0.192215407923806,-0.192215407923806,2026-02-23 12:00:00+00:00,39.28830022265931
SOL,donchian,-1,sl,6,2026-02-24 00:00:00+00:00,4h,28.358716976647525,0.0247544274505106,0.818916298735786,0.4423833614390107,0.1998106060606062,0.1036363636363637,5.7829900231677644,0.95,0.0174521371758604,-10.197718935058822,-0.0929052059969306,26.73854075186837,0.3714516543645116,-0.0598373772121048,0.0167667193039281,0.95,-1.0040396813943648,0.0495088549010213,2026-02-25 00:00:00+00:00,0.028,-2.811311107904222,2026-02,-0.00014788,0.00014788,-1.2076721585441816,1.2076721585441816,2026-02-24 00:00:00+00:00,35.23749314877175
ETH,donchian,-1,sl,6,2026-02-24 00:00:00+00:00,4h,29.989337776822307,0.0207023048222575,0.7490606624376269,0.3766878871791947,0.1363377773380496,0.0896963314024927,6.011922856923337,0.95,0.0142465934778678,-11.298906696164066,-0.0672223099613325,26.73854075186837,0.3714516543645116,-0.0598373772121048,0.0167667193039281,0.95,-1.0048303800402203,0.041404609644515,2026-02-25 00:00:00+00:00,0.028,-2.8135250641126173,2026-02,1.654e-05,-1.654e-05,-0.6648603565733733,0.6648603565733733,2026-02-24 00:00:00+00:00,40.831924382022756
BCH,donchian,-1,sl,3,2026-02-24 12:00:00+00:00,4h,31.69810356786252,0.0264859520621043,1.0249589665734482,0.5933395250099512,0.3041898405635892,0.0204172214824679,8.949390978908259,0.825,0.018550656789394,-6.032166277201989,-0.1583877879898706,32.774432098162464,0.347249390390953,-0.0573229530676339,0.0165302576615169,0.925,-1.0037755863850215,0.0529719041242087,2026-02-25 00:00:00+00:00,0.028,-2.810571641878061,2026-02,-4.847e-05,4.847e-05,-0.1364227168721679,0.1364227168721679,2026-02-24 12:00:00+00:00,21.81814394514431
NEAR,donchian,1,sl,3,2026-02-25 16:00:00+00:00,4h,30.21118085025289,0.0289665768226249,1.2727433313204897,0.4300254452926207,0.2052023121387284,0.9959183673469392,7.066018322649394,0.975,0.0282229565441226,1.1482723299928526,0.1643968871595331,27.02518851261855,0.0508965586134556,0.011956041893079,0.0180652028023297,0.9,-1.0034522546662084,0.0579331536452499,2026-02-26 04:00:00+00:00,0.028,-2.8096663130653834,2026-02,0.0001,0.0001,0.086696487543254,0.086696487543254,2026-02-25 16:00:00+00:00,25.954358992861454
ADA,donchian,1,sl,6,2026-02-25 16:00:00+00:00,4h,25.906066614536737,0.0251265495622592,1.1440226991678557,0.2913043478260871,0.1339712918660286,0.9800399201596808,6.589249432566562,0.95,0.0238501567972737,0.852300797734151,0.0971718636693255,27.02518851261855,0.0508965586134556,0.011956041893079,0.0180652028023297,0.9,-1.0039798540484937,0.0502530991245185,2026-02-26 16:00:00+00:00,0.028,-2.8111435913357825,2026-02,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2026-02-25 16:00:00+00:00,29.280499374462273
LTC,bb,1,sure,48,2026-03-01 20:00:00+00:00,1h,17.991455537219277,0.0123935151646536,1.0385992103219153,0.2462311557788952,0.1008111239860951,0.2878411910669965,6.179590543063172,0.95,0.0070463773130095,-2.2406029344034666,-0.0271769273433167,22.101881019432863,0.2643042168143943,-0.0224685269850021,0.0105997170201192,0.975,1.0271452468074953,0.0371792067155989,2026-03-03 20:00:00+00:00,0.028,2.876006691060987,2026-03,-4.98e-06,-4.98e-06,-0.779856889459923,-0.779856889459923,2026-03-01 20:00:00+00:00,50.99005240572939
BCH,donchian,-1,sure,30,2026-02-27 12:00:00+00:00,4h,21.09867699663527,0.0278680554837863,1.088151334673332,0.1053988062940855,0.28217008797654,0.0314161430642825,9.572293886002544,0.8,0.0216309328033679,-5.836254558675031,-0.0323144104803492,24.564619951147684,0.2437346971178356,0.0461825419319494,0.0184006676085731,0.9,-0.2753970695701467,0.0557361109675727,2026-03-04 12:00:00+00:00,0.028,-0.7711117947964109,2026-03,-0.00011248,0.00011248,-0.5067118625893001,0.5067118625893001,2026-02-27 12:00:00+00:00,43.49391369108525
SOL,donchian,1,sl,12,2026-03-04 12:00:00+00:00,4h,16.994621773672673,0.0320639492656868,1.3939442419104044,0.215579091219679,0.2383634746516455,0.9881472239550844,5.382047753196416,0.975,0.0213038544257529,0.429606202082664,0.0728805728805728,16.881511985407972,0.3688882042044891,0.0927646880899486,0.0231360613897669,0.95,-1.003118767409822,0.0641278985313737,2026-03-06 12:00:00+00:00,0.028,-2.808732548747501,2026-03,1.145e-05,1.145e-05,-0.2937234687110729,-0.2937234687110729,2026-03-04 12:00:00+00:00,53.03619292062688
ETH,donchian,1,sl,12,2026-03-04 12:00:00+00:00,4h,14.200677770626278,0.0296929127165563,1.4273038381775738,0.2443996377492613,0.2492820394686324,0.9676468782614036,5.1047511849010805,0.975,0.0196428081318001,0.055227225239765,0.0712915011439139,16.881511985407972,0.3688882042044891,0.0927646880899486,0.0231360613897669,0.95,-1.0033678070236691,0.0593858254331126,2026-03-06 12:00:00+00:00,0.028,-2.809429859666274,2026-03,-7.107e-05,-7.107e-05,-1.4823242365965692,-1.4823242365965692,2026-03-04 12:00:00+00:00,51.0343128697364
NEAR,donchian,1,sure,30,2026-03-02 12:00:00+00:00,4h,32.693479280399856,0.0382504564613677,1.714645470033129,0.2889667250437823,0.256769374416433,0.9540540540540544,7.406651745276113,0.95,0.0321507025052343,3.066455110960032,0.1446099912357581,14.506295437290705,0.0908233755947936,0.021360294008947,0.0222830931084493,0.925,-0.8633873885535303,0.0765009129227355,2026-03-07 12:00:00+00:00,0.028,-2.417484687949885,2026-03,-7.306e-05,-7.306e-05,-0.8781413484987158,-0.8781413484987158,2026-03-02 12:00:00+00:00,38.29562565317568
XLM,squeeze,-1,sl,8,2026-03-08 02:00:00+00:00,1h,28.06242279153976,0.007128275554324,0.5957959477286305,0.2876106194690315,0.2698621142481951,0.0462311557788932,9.3737795881173,0.875,0.0035680108693202,-5.756906931661392,-0.0171605834598377,55.04632129393376,0.2691394244202328,-0.011388373691172,0.0056000475939021,0.85,-1.0140286383765462,0.014256551108648,2026-03-08 10:00:00+00:00,0.021384826662972,-2.168482666297196,2026-03,-0.00019144,0.00019144,-1.9112764484273108,1.9112764484273108,2026-03-08 02:00:00+00:00,56.80598824690865
XRP,squeeze,-1,sure,48,2026-03-06 14:00:00+00:00,1h,20.024425182309383,0.0106437273375743,0.8486874153872938,0.4941704035874436,0.0905243357629908,0.0433070866141728,7.047270765082788,0.925,0.0049055475846069,-2.647539010249617,-0.0390891032917138,28.7181170310524,0.4800947165902004,-0.0365712739632595,0.0096508163946994,0.925,0.1952253536600771,0.0212874546751487,2026-03-08 14:00:00+00:00,0.028,0.5466309902482159,2026-03,-3.398e-05,3.398e-05,-0.9153554362946904,0.9153554362946904,2026-03-06 14:00:00+00:00,39.53291059011299
LTC,bb,1,sl,21,2026-03-07 19:00:00+00:00,1h,21.056161558331336,0.0063984062504897,0.6304830857554125,0.1582733812949653,0.2083333333333336,0.0965250965250964,7.590255048628981,0.875,0.003221293085559,-3.690692464110744,-0.0081830016737959,50.49729376151275,0.3895919131411478,-0.0152842629081226,0.0058428980082775,0.85,-1.010419851595085,0.0191941313342982,2026-03-08 16:00:00+00:00,0.028,-2.8291755844662383,2026-03,-7.633e-05,-7.633e-05,-1.4825992265615198,-1.4825992265615198,2026-03-07 19:00:00+00:00,54.36165300218501
DOGE,squeeze,-1,sl,2,2026-03-08 18:00:00+00:00,1h,27.256821103076746,0.008470178948648,0.6980296993085293,0.1824817518248185,0.1787665886026545,0.1498829039812651,5.700153557804928,1.0,0.0049882051682272,-5.399436288877292,-0.013936893745122,39.22582732738916,0.1109486474903575,-0.0065471488438726,0.0063028838688326,0.925,-1.0118061260105962,0.016940357897296,2026-03-08 20:00:00+00:00,0.025410536845944,-2.5710536845944127,2026-03,-0.00016514,0.00016514,-2.8562913075369445,2.8562913075369445,2026-03-08 18:00:00+00:00,45.56668131132831
XRP,squeeze,-1,sl,3,2026-03-08 17:00:00+00:00,1h,24.09739347726644,0.00665724858986,0.6693628426737878,0.1438053097345124,0.0649616368286442,0.1577540106951871,4.184059375624622,0.95,0.0040954067170161,-3.988841232567776,-0.0095891421405914,39.3628554302402,0.1016633976106143,-0.0059199420910699,0.0063889459517382,0.925,-1.0150212206514753,0.0133144971797201,2026-03-08 20:00:00+00:00,0.0199717457695801,-2.0271745769580187,2026-03,-0.00018592,0.00018592,-2.112088204709294,2.112088204709294,2026-03-08 17:00:00+00:00,52.69819293098153
ADA,donchian,-1,sl,24,2026-03-06 12:00:00+00:00,4h,10.65004409613324,0.0295207666991225,1.0507463467242255,0.1960784313725494,0.1942675159235671,0.0273224043715847,4.833548529881966,0.975,0.0162680727171675,-4.082861101289054,-0.0446927374301676,20.865639384412987,0.0202412268599419,0.0048445587870549,0.0215288000637782,0.925,-1.0033874458959422,0.059041533398245,2026-03-10 12:00:00+00:00,0.028,-2.8094848485086383,2026-03,-3.981e-05,3.981e-05,-0.8728240505822553,0.8728240505822553,2026-03-06 12:00:00+00:00,49.408190759251184
DOGE,squeeze,1,sl,17,2026-03-10 09:00:00+00:00,1h,35.04719775261539,0.0119790413411119,1.2961329225856348,0.3208661417322855,0.249470563320627,0.9608062709966402,7.8338447733094,0.925,0.0071056507354316,2.774484199549016,0.0354733405875951,42.971441553597785,0.3006399654850062,0.0303235136691524,0.009628387470451,0.9,-1.0083479134224902,0.0239580826822239,2026-03-11 02:00:00+00:00,0.028,-2.8233741575829727,2026-03,-8.741e-05,-8.741e-05,-1.8749209041792585,-1.8749209041792585,2026-03-10 09:00:00+00:00,38.760865746185296
LTC,bb,1,tp,42,2026-03-14 09:00:00+00:00,1h,21.49699786453412,0.0073912497426538,0.9325224265149902,0.4032921810699597,0.0218839200761176,0.1865671641791045,6.655486674527525,0.95,0.0052833353051842,-0.0957157616333069,-0.034727143869596,18.8618446099858,0.6023568388165487,-0.0391657225283001,0.0068174434444873,0.9,1.6579798680269076,0.0221726245909304,2026-03-16 03:00:00+00:00,0.028,4.642343630475342,2026-03,3.542e-05,3.542e-05,-0.3819481239532024,-0.3819481239532024,2026-03-14 09:00:00+00:00,43.00702073055957
XLM,squeeze,1,tp,29,2026-03-15 00:00:00+00:00,1h,27.18542212305224,0.0081755082774196,0.8174577426247096,0.1228878648233466,0.1492914979757079,0.6048000000000003,4.61418676204198,0.9,0.0050136196142639,4.828382373286706,0.0097513408093612,16.459062396338215,0.0203377840657884,-0.0006479201762342,0.004450262021643,0.925,2.4877683445962417,0.0163510165548393,2026-03-16 05:00:00+00:00,0.024526524832259,6.101631208064768,2026-03,9.957e-05,9.957e-05,0.2951163012427688,0.2951163012427688,2026-03-15 00:00:00+00:00,54.09722381246667
ETH,donchian,1,tp,22,2026-03-13 00:00:00+00:00,4h,16.048156907308105,0.0210454188674279,0.8975474008296107,0.2069636257537442,0.0615915793008632,0.8740446857381505,5.372500008620619,0.975,0.012056920059302,0.408491309658675,0.0418761622701289,17.64666604500031,0.2262895486579687,0.0350186652125106,0.0164143603837373,1.0,2.495248372074228,0.0420908377348558,2026-03-16 16:00:00+00:00,0.028,6.9866954418078375,2026-03,-1.513e-05,-1.513e-05,-0.960364078526742,-0.960364078526742,2026-03-13 00:00:00+00:00,52.84246936409826
NEAR,donchian,1,sure,30,2026-03-12 20:00:00+00:00,4h,35.709889929181166,0.0259514526253074,0.8478356812598749,0.4523809523809511,0.0143266475644699,0.978021978021978,5.13403726055197,0.975,0.0129500190191102,4.339178592590067,0.0910543130990415,16.353305419325075,0.1664091923383707,0.0239437704210678,0.0161131705996417,1.0,1.195028978481687,0.0519029052506148,2026-03-17 20:00:00+00:00,0.028,3.346081139748724,2026-03,-0.00013636,-0.00013636,-1.231049212947212,-1.231049212947212,2026-03-12 20:00:00+00:00,54.37867943166427
SOL,donchian,1,sure,30,2026-03-13 00:00:00+00:00,4h,14.990455349031247,0.0233653636449879,0.9122851866673688,0.2037037037037034,0.0795610425240055,0.8641750227894248,5.236430557226056,0.975,0.0139489396782118,0.1614510424193932,0.0435288640595903,17.64666604500031,0.2262895486579687,0.0350186652125106,0.0164143603837373,1.0,1.2702205789806282,0.0467307272899759,2026-03-18 00:00:00+00:00,0.028,3.5566176211457594,2026-03,-3.63e-06,-3.63e-06,-0.3802253593950828,-0.3802253593950828,2026-03-13 00:00:00+00:00,52.557555544359644
BNB,donchian,1,sure,30,2026-03-13 00:00:00+00:00,4h,18.66679652713681,0.0136627015287955,0.8860266825066639,0.2963430012610342,0.0054267390231865,0.962633451957297,6.216394964121533,0.975,0.0075898128211593,0.6866508388261844,0.0368223127546223,17.64666604500031,0.2262895486579687,0.0350186652125106,0.0164143603837373,1.0,0.6286998610128637,0.027325403057591,2026-03-18 00:00:00+00:00,0.028,1.7603596108360184,2026-03,0.0,0.0,0.060427358375363,0.060427358375363,2026-03-13 00:00:00+00:00,53.67631667494717
ETH,donchian,1,sl,10,2026-03-16 20:00:00+00:00,4h,44.73712984291653,0.0199917632470687,0.9683558497360708,0.5585500472378293,0.4069982315655607,0.9120394806291569,8.059721768280204,0.9,0.0117752439596563,5.12367159989756,0.1056224465329265,40.319797127872654,0.4011988670048098,0.042413058313951,0.0141159216137987,0.95,-1.0050020600366356,0.0399835264941374,2026-03-18 12:00:00+00:00,0.028,-2.81400576810258,2026-03,7.073e-05,7.073e-05,-0.1592289485325447,-0.1592289485325447,2026-03-16 20:00:00+00:00,26.303180309653932
ADA,donchian,1,sl,14,2026-03-16 04:00:00+00:00,4h,26.62822821780568,0.0215857990957627,0.9076040016098492,0.4299516908212561,0.2499999999999996,0.934036939313984,6.056515931419234,0.975,0.0160618819993586,2.167382532243538,0.1014437689969605,35.685607801458424,0.3814090932655926,0.0417535705063265,0.0136896091304254,0.975,-1.0046326753786785,0.0431715981915255,2026-03-18 12:00:00+00:00,0.028,-2.8129714910603,2026-03,9.182e-05,9.182e-05,0.1449371323371946,0.1449371323371946,2026-03-16 04:00:00+00:00,30.456217948895176
BCH,donchian,-1,sl,9,2026-03-18 12:00:00+00:00,4h,35.14057033772392,0.0154127904887868,0.8154597322351477,0.2463811821471649,0.0149979169559785,0.0512136569751938,5.428848020278413,0.925,0.0102543763695207,-5.277839358764656,-0.0351859428497598,40.31243192735978,0.0013695136809694,0.0002030192462245,0.0164137782586667,0.95,-1.006488117779368,0.0308255809775737,2026-03-20 00:00:00+00:00,0.028,-2.8181667297822304,2026-03,-5.347e-05,5.347e-05,-0.1653470369563057,0.1653470369563057,2026-03-18 12:00:00+00:00,34.40167376134138
XRP,squeeze,-1,sure,48,2026-03-18 11:00:00+00:00,1h,22.10996047557671,0.0102915231907987,1.1108297459771832,0.1858267716535414,0.0343915343915345,0.0486223662884927,8.052686742364962,0.9,0.005634559252629,2.685505268954508,-0.0156022742298028,13.612414448927236,0.2093574305839782,-0.0131554191149499,0.0072415281095357,0.925,1.305207397104667,0.0205830463815975,2026-03-20 11:00:00+00:00,0.028,3.654580711893068,2026-03,-1.504e-05,1.504e-05,-0.7661773486694922,0.7661773486694922,2026-03-18 11:00:00+00:00,45.13886193134942
LTC,bb,1,sl,9,2026-03-21 14:00:00+00:00,1h,20.874236814526785,0.0055668016142886,0.7259302432412844,0.073770491803278,0.1111111111111108,0.3006993006993005,4.62180640945292,1.0,0.0028722302753738,-1.1358644075483515,0.0032490974729242,11.612739054255757,0.293833214151939,0.0123745018434837,0.0046268501252189,1.0,-1.0119748714602668,0.0167016406533929,2026-03-21 23:00:00+00:00,0.0250524609800893,-2.5352460980089315,2026-03,2.652e-05,2.652e-05,-0.4696062430871087,-0.4696062430871087,2026-03-21 14:00:00+00:00,49.780035224796706
XRP,squeeze,-1,sure,48,2026-03-20 19:00:00+00:00,1h,20.644578718557604,0.0086040060772728,0.7595561238287728,0.1664374140302613,0.0754716981132074,0.2290969899665565,4.844393103678292,0.975,0.0032863180851098,-1.1312379686583858,-0.0083632844899087,18.656673483010973,0.0630104439934638,0.0036430081001839,0.0079060170430193,0.95,2.0338779396202744,0.0172080121545456,2026-03-22 19:00:00+00:00,0.0258120182318184,5.249849445877185,2026-03,-3.11e-05,3.11e-05,-0.8926715454625587,0.8926715454625587,2026-03-20 19:00:00+00:00,53.85959846269727
SOL,donchian,-1,sl,3,2026-03-22 20:00:00+00:00,4h,29.463328390638072,0.018435431660761,0.8255739656759296,0.1179401993355485,0.0131114473020678,0.0866454689984103,7.919935411744365,0.925,0.0091173321695146,-2.1739636344730093,-0.0162137474309203,32.36447974853948,0.1718013449208019,-0.0221714147323139,0.0140993666845057,0.9,-1.0054243373217493,0.036870863321522,2026-03-23 08:00:00+00:00,0.028,-2.815188144500898,2026-03,-0.00012882,0.00012882,-1.0983401932631986,1.0983401932631986,2026-03-22 20:00:00+00:00,47.3276226473744
XRP,squeeze,-1,sl,2,2026-03-23 09:00:00+00:00,1h,44.39619411100265,0.0087676237915884,1.065134002615481,0.3077742279020216,0.3628404669260681,0.0969325153374236,6.79202329250862,0.925,0.0046237247625682,-5.157354697979811,-0.020679785330948,40.40302194955673,0.0639620539724749,-0.0051849392080441,0.0081858142119948,0.925,-1.0114055988688655,0.0175352475831768,2026-03-23 11:00:00+00:00,0.0263028713747653,-2.660287137476524,2026-03,5.738e-05,-5.738e-05,-0.1957720104531856,0.1957720104531856,2026-03-23 09:00:00+00:00,64.49716665913799
ADA,donchian,-1,sl,15,2026-03-21 20:00:00+00:00,4h,28.08000818106241,0.0197074398115722,0.8183416435305251,0.4176470588235287,0.1119873817034699,0.0452261306532655,7.852029073143879,0.95,0.0096370397298034,-3.6358697538400087,-0.0523212969786293,25.519379363567325,0.3117899027372695,-0.0357647302561864,0.0140597291423757,0.95,-1.005074225823145,0.0394148796231444,2026-03-24 08:00:00+00:00,0.028,-2.814207832304807,2026-03,-0.00013242,0.00013242,-1.5888831795814975,1.5888831795814975,2026-03-21 20:00:00+00:00,46.37168802242455
ICP,donchian,-1,sure,30,2026-03-19 12:00:00+00:00,4h,22.62450038446911,0.0231196044173202,0.7784230592821185,0.4188679245283013,0.0829015544041451,0.0586510263929618,5.944936440863299,0.95,0.0129409297545009,-1.422387935459558,-0.0821309655937846,35.4802952501551,0.4029497704188104,-0.0552197540280292,0.0165499191789731,0.925,1.032987623168291,0.0462392088346405,2026-03-24 12:00:00+00:00,0.028,2.892365344871215,2026-03,-4.711e-05,4.711e-05,-0.6951435690592461,0.6951435690592461,2026-03-19 12:00:00+00:00,36.7617524230042
